Sample	input_raw_reads	fastp	fastp(%)[reference: raw reads]	bowtie	bowtie(%)[reference: raw reads]
SRR5127499	22826668	17440682	76.4048524296231	17421649	76.32147188542805
SRR5127500	13604451	10671491	78.44117340714448	10670675	78.43517537017848
SRR5127501	14476796	11102655	76.6927640618822	11102551	76.69204567087911
SRR5127502	30808965	24497721	79.51491067616196	24497619	79.51457960369652
SRR5127503	10418075	7745318	74.34500135581669	7744288	74.33511469249358
SRR5127504	11687934	7809262	66.81473389565684	7803525	66.76564908734083
SRR5127505	17379265	13325807	76.67647049515615	13325144	76.67265560425024
SRR5127506	13210415	10228648	77.42866518576442	10228602	77.42831697565897
SRR5127507	13227186	7321312	55.3504880025124	7318258	55.32739919133215
SRR5127508	13248974	8619895	65.06084924009966	8619721	65.05953593085773
SRR5127509	12402138	9804530	79.05515968295144	9804449	79.05450656975435
SRR5127510	11965325	9707063	81.12661377772856	9705777	81.11586605462034
SRR5127511	14695210	12160654	82.75250234600254	12160286	82.74999812864192
SRR5127512	14126901	10733703	75.98059192175269	10732438	75.9716373746797
SRR5127513	15050113	11542454	76.6934706736089	11541308	76.68585611284115
SRR5127514	11513447	8515143	73.95824204514948	8514490	73.95257041614036
SRR5127515	10831884	8632808	79.69812084398245	8632400	79.69435418621543
SRR5127516	16444813	12904239	78.46996496706895	12904105	78.46915012046655
SRR5127517	15681175	10699218	68.22969579766823	10698984	68.22820356255191
SRR5127518	18565390	14343760	77.26075240003037	14342780	77.25547376058354
SRR5127519	11979180	9247296	77.19473286151472	9244856	77.17436418853377
SRR5127520	21918788	16756709	76.44906734806686	16755441	76.44328235667045
SRR5127521	15183979	9063874	59.693667911421635	9063075	59.68840578612497
SRR5127522	18586203	14663872	78.89654492636285	14663461	78.89433360864508
SRR5127523	16380630	12843986	78.40959718887491	12843151	78.40449970483431
SRR5127524	17444039	13482959	77.29264420929121	13480537	77.27875981015634
SRR5127525	9964224	5924278	59.45548795370317	5923502	59.447700091848596
SRR5127526	11639850	8965662	77.02558022654931	8965372	77.0230887855084
SRR5127527	16181730	10568073	65.308672187708	10567825	65.30713959508657
SRR5127528	24636048	19756949	80.1952853801876	19748404	80.16060043396571
SRR5127529	10909080	7262581	66.5737257403924	7262194	66.5701782368449
SRR5127530	23683354	17362606	73.31143215610425	17362066	73.30915207364632
SRR5127531	14607999	9527952	65.22421037953248	9527399	65.22042478234013
SRR5127532	12782779	9646425	75.4642241722242	9645329	75.45565013679733
SRR5127533	22165176	17466760	78.80271286814957	17465420	78.7966673488178
SRR5127534	13562504	10625831	78.34711790684081	10625666	78.34590131733786
SRR5127535	9466384	7424690	78.4321658618539	7423886	78.42367265050731
SRR5127536	12557288	9764197	77.75721158899916	9763331	77.75031519544666
SRR5127537	18949678	11308729	59.67768423294581	11306806	59.66753630325539
SRR5127538	12368559	9691517	78.35607203717102	9691181	78.35335547172471
SRR5127539	12877511	7530915	58.481138164044275	7530828	58.480462567649916
SRR5127540	13245331	9204871	69.4952130679105	9204362	69.49137020433842
SRR5127541	12785347	9443755	73.86389278288654	9443582	73.862539671391
SRR5127542	14967744	10871658	72.633911964288	10870920	72.62898136151982
SRR5127543	23281655	17255025	74.11425433458231	17243463	74.06459291661182
SRR5127544	31360694	20896270	66.63203945677988	20896090	66.63146548988999
SRR5127545	20286112	16048411	79.1103342030252	16048305	79.10981167805838
SRR5127546	13653489	10720773	78.52039138127991	10720599	78.5191169817473
SRR5127547	11512582	6778599	58.87991937864155	6778326	58.877548060026854
SRR5127548	14666089	11212970	76.45507946938001	11211538	76.44531544844709
SRR5127549	13167000	9692786	73.61423255107465	9682619	73.5370167843852
SRR5127550	8945558	6722167	75.14530675448083	6722092	75.14446834954288
SRR5127551	16765228	11836146	70.59937389458706	11834962	70.592311658392
SRR5127552	22940140	17234965	75.13016485514038	17233594	75.12418843128246
SRR5127553	16073744	12275298	76.36862948669581	12274928	76.36632759610953
SRR5127554	13608194	10013240	73.58243129102951	10013143	73.5817184852009
SRR5127555	14286822	11118119	77.82079877526297	11117457	77.81616513455548
SRR5127556	15163861	8822205	58.179147118270215	8821878	58.176990675395935
SRR5127557	14108165	9181538	65.07960461193926	9181044	65.0761030934923
SRR5127558	13485916	10400956	77.12457945014636	10400920	77.12431250498668
SRR5127559	21705369	16116389	74.25070267176753	16116319	74.25038017091532
