Sample	input_raw_reads	fastp	fastp(%)[reference: raw reads]	bowtie	bowtie(%)[reference: raw reads]
SAMEA728726	22010222	2646550	12.024185853282171	2646432	12.023649738744115
SAMEA728728	22496684	842599	3.7454364385435652	842558	3.7452541894618783
SAMEA728731	15321183	6440157	42.03433246636373	6439592	42.030644761569654
SAMEA728734	24906258	952394	3.823914455555708	952244	3.823312197279897
SAMEA728737	21523366	2728320	12.676084214708796	2728129	12.67519680704217
SAMEA728740	25693817	71606	0.27868961626059685	71605	0.2786857242736647
SAMEA728749	34855813	4671648	13.402780190495053	4671254	13.401649819500697
SAMEA728752	20554976	3813062	18.55055437671151	3812880	18.54966894634175
SAMEA728760	23117436	2083314	9.011873116032417	2082775	9.009541542582838
SAMEA728763	27715296	9495506	34.26088611862561	9495449	34.260680456019664
SAMEA728766	13464574	4765343	35.39171012762825	4765222	35.39081147312941
SAMEA728772	23323025	1777412	7.620846781238712	1777027	7.6191960519701025
SAMEA728774	22897288	779893	3.4060496596802206	779556	3.4045778696586253
SAMEA728780	21468347	893722	4.16297537952037	893701	4.162877561090288
SAMEA728785	23925079	3607715	15.07921875618467	3607563	15.078583439578194
SAMEA728794	24951291	377126	1.5114488464745173	377101	1.5113486512581653
SAMEA728799	21015406	471359	2.2429212169396107	471304	2.242659504175175
SAMEA728802	24668375	2095747	8.495683238154115	2094190	8.489371513121558
SAMEA728808	24716172	1933736	7.823768178988234	1933706	7.8236468009690165
SAMEA728812	22184709	3552907	16.015116538152473	3552035	16.0111859028667
SAMEA728814	24567420	229265	0.9332074755916575	229098	0.9325277135328007
SAMEA728826	23951087	1681830	7.021935998144886	1681789	7.021764815935076
SAMEA728829	23014498	1486958	6.46096212917614	1486925	6.460818741299507
SAMEA728831	17897053	420002	2.346766252522133	419982	2.3466545022803476
SAMEA728835	23614292	2402146	10.172424394514982	2401908	10.171416530294449
SAMEA728839	13127058	4552383	34.67938512955454	4552237	34.67827292299615
SAMEA728848	21357557	377310	1.7666346389711145	377300	1.766587817136576
SAMEA728851	20507184	3507585	17.1041767606903	3507413	17.103338030223945
SAMEA728854	25190831	6549986	26.001468550203843	6549860	26.000968368213023
SAMEA728856	24186436	571862	2.3643913472824187	571763	2.3639820269509735
SAMEA728859	23292051	1257291	5.397940267261136	1257236	5.39770413520046
SAMEA728862	27453436	1779918	6.483407031455006	1779497	6.4818735257765185
SAMEA728865	22978759	863731	3.758823529155774	863658	3.7585058444627055
SAMEA728870	18256146	2633440	14.424950370138362	2611989	14.307450214300433
SAMEA728881	14286293	5580921	39.06486448233982	5580756	39.063709529126974
SAMEA728884	13483802	2948501	21.866985290943905	2948324	21.865672604803898
SAMEA728887	22222002	1597489	7.188771740727951	1593948	7.172837082815491
SAMEA728890	24714696	2135356	8.64002535171786	2135121	8.639074500451068
SAMEA728894	18258111	6424678	35.18807613777789	6391987	35.00902694698263
SAMEA728899	23451449	1806189	7.701822603797318	1806138	7.701605133226523
SAMEA728902	23531802	2083158	8.852522216530634	2083137	8.852432975596173
SAMEA728905	25047042	810522	3.235998885616912	810069	3.234190288817338
SAMEA728908	22668608	712899	3.1448732979104848	712782	3.1443571656451073
SAMEA728910	18699845	54854	0.2933393298179744	54854	0.2933393298179744
SAMEA728916	22363891	1161880	5.195339218922145	1161741	5.194717681283637
SAMEA728918	22241722	1722874	7.746135843258899	1722843	7.745996465561435
SAMEA728923	27573725	3185268	11.551823339066448	3185173	11.551478808176988
SAMEA728925	21703164	321364	1.4807241930254962	321279	1.4803325450611717
SAMEA728929	22729547	217109	0.9551840166458223	217083	0.9550696280924561
SAMEA728933	21932008	1577907	7.194539597103922	1577757	7.193855665199465
SAMEA728946	24627997	2317242	9.408974672199285	2315481	9.401824273407213
SAMEA728950	27798879	4303375	15.480390414304116	4303209	15.479793267922782
