Sample	input_raw_reads	fastp	bowtie
DRR171605	19554526	19436667	19436657
DRR171606	24234713	24078615	24078599
DRR171607	22853490	22706091	22706065
DRR171608	23194598	23052941	23052708
DRR171610	26018799	25790163	25790157
DRR171613	25020687	24859963	24859520
DRR171616	26119933	25923813	25923698
DRR171617	29743339	29467691	29467434
DRR171619	26036593	25858055	25857983
DRR171620	24711945	24561555	24561525
DRR171621	22023557	21874864	21874795
DRR171623	24496972	24304668	24304566
DRR171624	25358749	25116778	25116646
DRR171625	25656805	25418755	25418744
DRR171626	12819694	12737188	12728889
DRR171628	33935376	33623222	33623187
DRR171629	39096763	38745111	38745059
DRR171631	24797761	24610060	24609681
DRR171637	27999283	27756011	27755985
DRR171639	28175007	27902123	27902014
DRR171640	37459203	37028984	37028109
DRR171641	23797199	23490228	23490148
DRR171642	26455792	26219217	26219116
DRR171643	22358491	22034011	22033603
DRR171644	23082210	22902074	22901677
DRR171645	29626707	29258944	29258917
DRR171646	22820727	22586301	22586294
DRR171647	10494209	10350972	10344326
DRR171648	22982538	22767224	22767198
DRR171650	16906276	16709281	16706672
DRR171651	23222795	22895240	22895195
DRR171652	22706792	22448177	22447125
DRR171653	29080822	28756797	28756768
DRR171654	18270193	18119729	18119514
DRR171655	23060532	22882647	22881841
DRR171656	19228246	18979836	18979609
DRR171657	22111930	21873772	21873757
DRR171659	25825619	25631948	25631924
DRR171662	20261552	20097297	20095322
DRR171663	23679915	23471501	23471461
DRR171673	25721025	25526881	25526863
DRR171676	23943390	23763898	23763341
DRR171686	24925845	24745986	24745936
DRR171689	15390623	15217012	15216983
DRR171691	25558529	25386011	25386003
DRR171694	25877584	25630607	25630038
DRR171698	25725334	25555815	25555809
DRR171700	19006046	18854352	18854015
DRR171705	15930560	15771233	15771215
DRR171710	23916979	23598876	23598847
DRR171711	20977932	20712927	20712919
DRR171712	23122235	22829184	22829122
DRR171713	22669541	22412577	22412236
DRR171714	24865858	24460324	24460317
DRR171715	25644800	25161266	25161014
DRR171716	22892628	22519894	22519868
DRR171717	17790057	17594324	17591137
DRR171718	7929106	7799757	7799718
DRR171719	27246335	26945883	26945531
DRR171720	21870241	21663125	21662630
DRR171721	2254990	2239217	2228308
DRR171722	19661159	19528523	19528401
DRR171723	17287560	17153754	17152845
DRR171724	42320637	41036993	41036788
DRR171725	23735323	22912172	22911993
DRR171726	17980320	17536296	17535449
DRR171727	31693904	30786769	30786745
DRR171733	34995405	33963837	33963505
DRR171737	21917701	21254756	21254642
DRR171741	37945172	36605416	36605369
DRR171745	14326343	14033754	14033339
DRR171747	28748735	27238288	27234574
DRR171755	32052700	31100847	31099829
DRR171762	27265220	26783924	26783882
DRR171763	17278495	16990479	16989595
DRR171765	19515291	18910933	18910850
DRR171770	26829383	25914915	25914906
DRR171771	13898558	13590525	13590505
DRR171772	15517300	15205726	15205711
DRR171773	21834549	21248818	21247949
DRR171777	35846365	34608911	34608904
DRR171779	29438106	28510142	28509885
DRR171782	24353160	23813892	23813296
DRR171783	40170275	38833887	38833785
DRR171786	37486019	36060941	36060897
DRR171791	23221155	22449340	22449212
DRR171793	21469631	20757328	20757166
DRR171796	21088579	20472070	20471671
DRR171798	17794917	17257709	17257683
DRR171801	18239105	17742396	17742374
DRR171802	15834562	15366599	15366343
DRR171807	22004070	21285596	21285584
DRR171810	21289614	20394138	20394096
DRR171812	20476834	19969464	19969442
DRR171813	19102158	18640783	18640765
DRR171816	17818953	17373049	17372830
DRR171817	16698103	16273015	16270558
DRR171821	19073574	18506600	18506289
DRR171825	17847225	17364984	17364964
DRR171829	22328787	21730406	21730350
DRR171833	20177181	19733038	19732795
DRR171834	20925574	20376160	20376153
DRR171838	16726266	16232264	16232181
DRR171840	18612497	18117382	18117320
DRR171842	20216464	19708144	19707795
DRR171843	20834459	20274349	20274333
DRR171845	21889065	21412198	21412163
DRR171849	33391090	31834095	31833849
DRR171850	19180627	18391867	18391780
DRR171852	28168746	27134267	27134259
DRR171855	20040463	19539171	19539028
DRR171856	20186256	19650169	19650165
DRR171862	23240785	22642572	22642565
DRR171863	16688015	15415804	15415779
DRR171864	22069717	20467310	20467266
DRR171865	22746816	21818020	21817560
DRR171870	17060984	15802938	15802925
DRR171872	18110996	17624170	17622432
DRR171876	23702417	23130865	23130670
DRR171886	22800191	22103059	22102933
DRR171890	19878826	19391172	19390536
DRR171897	39876547	38874379	38874342
DRR171899	17357282	16772708	16772506
DRR171902	8666467	8488416	8488205
DRR171915	25461543	24358761	24358589
DRR171917	29315295	28491463	28491358
DRR171919	20686569	20215295	20214805
DRR171921	33630531	32781598	32781012
DRR171922	26682522	25934283	25934213
DRR171923	25389149	24836544	24836521
DRR171925	28902510	28239099	28238988
DRR171928	21838993	21371549	21371434
DRR171930	27235868	26693565	26693544
DRR171931	26355405	25923332	25923043
DRR171933	33148561	32430428	32430354
DRR171934	23320886	22775091	22774656
DRR171935	26252415	25546181	25546160
DRR171936	17292647	16943574	16943565
DRR171938	25467909	24894210	24894207
DRR171939	25773801	25189909	25189885
DRR171941	19993451	19417742	19417719
DRR171942	16648218	16234917	16233016
DRR171943	26755227	26067264	26066698
DRR171948	22597190	22015464	22015448
DRR171950	26677254	25810538	25809559
DRR171951	26860642	26103056	26102667
DRR171952	7193097	7008020	6999037
DRR171953	32518013	31595508	31595480
DRR171954	29954905	29084184	29083841
DRR171957	22177541	21752913	21751568
DRR171959	25832265	25128599	25128568
DRR171964	28686591	27745584	27745568
DRR171965	23154139	22511305	22511229
DRR173016	16399813	15956841	15956763
DRR173017	15509316	14930213	14925952
