Sample	input_raw_reads	fastp	bowtie
SRR413575	18036999	16725336	16725284
SRR413576	18351868	13225346	13225268
SRR413577	18156148	13649110	13649046
SRR413578	20523207	14808314	14805372
SRR413579	23896902	17455209	17455167
SRR413580	24586362	16785960	16781212
SRR413581	20573009	14721299	14721099
SRR413582	22634192	16302617	16302534
SRR413583	14764050	13275723	13275477
SRR413584	22808268	15352666	15352600
SRR413585	22258959	14665238	14664322
SRR413586	20232978	18340805	18339178
SRR413587	24028485	17223855	17223227
SRR413588	23366050	16658823	16658657
SRR413589	21305906	14736000	14735432
SRR413590	17893573	12517893	12517809
SRR413592	23039229	16256831	16256807
SRR413593	21390701	15362924	15361044
SRR413594	24558401	22798192	22795728
SRR413595	16982031	12235052	12234477
SRR413596	22166871	15768012	15767972
SRR413597	14161663	10162663	10162580
SRR413598	22454026	15333661	15333270
SRR413599	22301973	15576789	15574543
SRR413600	17580815	12310748	12310362
SRR413601	22381860	14978424	14978388
SRR413602	21758932	19898282	19898100
SRR413603	22512999	19696168	19696058
SRR413604	8729294	8284488	8284328
SRR413605	36274466	28642111	28642046
SRR413606	22620302	20565450	20565147
SRR413607	26955536	25057341	25055472
SRR413608	20264246	9622801	9622567
SRR413609	26324899	20877285	20877195
SRR413610	16315250	13420334	13420218
SRR413611	23112992	14531791	14530669
SRR413612	16786226	13787921	13787606
SRR413613	24110017	14973247	14972949
SRR413614	20820445	13029309	13029153
SRR413615	22043005	20912874	20908458
SRR413616	23444954	11214237	11213903
SRR413617	18150151	11522974	11522520
SRR413618	18038677	14666723	14666494
SRR413619	25661969	20023069	20022863
SRR413620	25740853	20034400	20033924
SRR413621	20302821	16641785	16635802
SRR413622	23599993	14817547	14816744
SRR413623	24238727	18719684	18718843
SRR413624	17532349	14323760	14323383
SRR413625	18622607	15286011	15285918
SRR413626	17644968	16863538	16845313
SRR413627	21607980	18843750	18843726
SRR413628	21963080	19204035	19203934
SRR413629	18588649	15211128	15210994
SRR413630	23226204	10885248	10885161
SRR413631	24881408	23594643	23594414
SRR413632	15846945	15133940	15133718
SRR413633	23468754	22179061	22178509
SRR413634	25707480	24256880	24256597
SRR413635	25140559	11668634	11668557
SRR413636	23153519	14455159	14455082
SRR413637	23719413	18340057	18338886
SRR413638	23151807	18391348	18391264
SRR413639	20419986	19014501	19014304
SRR413640	15501919	13471686	13471642
SRR413641	7894631	7510275	7509527
SRR413642	7974060	7581658	7580601
SRR413643	21598437	17363521	17363492
SRR413644	21999788	17300413	17300264
SRR413645	7357252	6943666	6943611
SRR413646	15865564	13727205	13725910
SRR413647	21990091	17298845	17298830
SRR413648	19977052	12307004	12306530
SRR413649	7474014	7167658	7167568
SRR413650	21866487	17032487	17032466
SRR413651	21812996	20164991	20164562
SRR413652	23817663	18513414	18513196
SRR413653	22868233	10835884	10835648
SRR413654	6987735	6633636	6632760
SRR413655	23804227	11251750	11251696
SRR413656	15405229	13539857	13539584
SRR413657	20946551	9919214	9919193
SRR413658	17340334	15748874	15748761
SRR413659	18538294	16139092	16139016
SRR413660	29897536	23253787	23253185
SRR413661	22904688	18288442	18287971
SRR413662	15338822	13737490	13737418
SRR413663	29308737	22683226	22683114
SRR413664	28290425	26327485	26327460
SRR413665	24063238	19051405	19051259
SRR413666	20963450	16223743	16223677
SRR413667	19282567	17547373	17547022
SRR413668	17718084	17005252	17005139
SRR413669	17890590	16909577	16908487
SRR413670	21910603	20596167	20595956
SRR413671	15074311	14253545	14253246
SRR413672	15741783	15035530	15035525
SRR413688	28916596	26187524	26187417
SRR413758	18219554	12287503	12286948
SRR413768	28669007	26510431	26510239
