Sample	input_raw_reads	fastp	fastp(%)[reference: raw reads]	bowtie	bowtie(%)[reference: raw reads]
SAMN02334038	61746948	49159113	79.61383451697078	49147706	79.59536072940804
SAMN02334039	55793147	44626812	79.98618898482282	44619376	79.97286118311268
SAMN02334040	50497617	39105030	77.43935718788472	39062130	77.35440268399199
SAMN02334041	47549242	37428597	78.7154440863642	37428173	78.7145523791946
SAMN02334042	58780309	46303098	78.77314493191929	46302392	78.77194384942754
SAMN02334043	51841983	39879933	76.92594050655816	39879052	76.92424111168742
SAMN02334049	63931120	50335847	78.7344989419863	50334030	78.73165682065323
SAMN02334051	48179675	37970499	78.81020160472232	37969118	78.80733525080856
SAMN02334052	48051362	38052940	79.19221935894346	38046168	79.17812610597802
SAMN02334053	57034957	45116743	79.10366794876342	45115782	79.10198301718717
SAMN02334054	51153661	39840941	77.88482822373163	39840230	77.88343829388869
SAMN02334055	52269624	41261324	78.93939317413111	41259827	78.93652917801742
SAMN02334056	47476963	37833966	79.68910311301926	37820150	79.66000268382794
SAMN02334057	66048045	52213182	79.05333458393811	52208810	79.0467151601535
SAMN02334058	76828819	60219871	78.38187776906996	60217186	78.37838298672793
SAMN02334059	61287846	48342201	78.8773046453615	48341424	78.87603685729141
SAMN02334060	50867562	40426146	79.47333115748697	40420540	79.46231038161412
SAMN02334065	54881899	44100447	80.35517684983895	44096845	80.34861366586459
SAMN02334066	47305027	37341209	78.93708421305837	37339098	78.93262168521751
SAMN02334067	52778793	42153639	79.86851650813614	42151867	79.86515909903434
SAMN02334068	52016108	41186627	79.18052423299336	41185175	79.17773279000421
SAMN02334069	54990918	43823130	79.6915774346593	43822150	79.68979532220212
SAMN02334070	112922180	58950135	52.2042126710625	58890163	52.151103529882256
SAMN02334072	47993126	38246428	79.69147081604979	38240582	79.67928990497514
SAMN02334073	52775286	42423362	80.3849021301372	42421903	80.38213757856282
SAMN02334074	44595344	35378111	79.3314006054085	35376548	79.32789575521606
SAMN02334075	50731330	39735912	78.32617832018202	39720477	78.2957533342808
SAMN02334076	52987362	43484565	82.06591790699072	43483595	82.06408728179372
SAMN02334077	103261026	58957534	57.09563063996672	58952307	57.090568710793164
SAMN02334078	52054503	40986256	78.73719589638576	40985814	78.73634678636736
SAMN02334079	63422097	50779329	80.06567332518192	50779170	80.06542262391608
SAMN02334080	61615876	48888463	79.34393889003542	48883537	79.33594419723904
SAMN02334081	48487518	38908773	80.2449261271736	38908416	80.24418985521181
SAMN02334082	53339471	42921265	80.46811150414295	42920769	80.4671816111562
SAMN02334083	47660111	38336813	80.43794316802997	38322347	80.40759074186798
SAMN02334084	51538787	40657887	78.8879392912371	40644937	78.86281258423874
SAMN02334086	53405303	42068504	78.77214740266524	42067629	78.7705089885924
SAMN02334087	50696281	40888467	80.65378010667094	40886697	80.65028872630717
SAMN02334088	51006270	40424272	79.25353490855144	40419180	79.24355182215834
SAMN02334089	54623405	43870069	80.31368421650023	43869670	80.31295376038898
SAMN02334090	46566698	37357729	80.22413141683354	37357216	80.2230297711897
SAMN02334091	54904744	43646882	79.49564795348103	43646547	79.49503780584061
SAMN02334092	42766387	34455715	80.56728056078246	34447183	80.54733031340712
SAMN02334093	55439994	43818267	79.03728669234704	43808693	79.02001757070897
SAMN02334094	50659241	40977529	80.88855693672947	40977195	80.88789762957562
SAMN02334095	52289857	40459251	77.37495055685464	40458529	77.3735697919388
SAMN02334096	50994242	40806739	80.02224839424028	40793465	79.99621800437782
SAMN02334097	47195946	38300222	81.15150822488016	38298738	81.1483638870169
SAMN02334098	47293252	38203438	80.77989223494295	38201514	80.77582400127612
SAMN02334099	47581260	38492556	80.89856384635463	38492069	80.89754033415677
SAMN02334101	47850529	38471279	80.39885828639429	38434937	80.32290928277929
SAMN02334102	55801586	44629046	79.9780959630789	44625766	79.97221799394734
SAMN02334103	58626985	47065375	80.27937135092313	47061002	80.27191232842692
SAMN02334104	36615370	24945751	68.12917908517653	24945292	68.12792551324758
SAMN02334105	60162325	48444056	80.52224710398077	48405613	80.45834831017584
SAMN02334106	61907818	49778551	80.40753592704559	49766360	80.38784374535702
SAMN02334108	48646650	39230978	80.64476793366039	39227268	80.63714150923033
SAMN02334109	56312191	44277380	78.6284092551114	44276647	78.62710758315194
