Sample	input_raw_reads	fastp	fastp(%)[reference: raw reads]	bowtie	bowtie(%)[reference: raw reads]
SAMEA2150909	29241988	15056022	51.487682711585826	15055429	51.48565480568558
SAMEA2151007	39741160	33294404	83.77813833315383	33294181	83.77757720207462
SAMEA2151010	48397323	39829406	82.29671298141842	39828133	82.29408267064689
SAMEA2151034	33881049	27614649	81.5047048867938	27614245	81.50351247979366
SAMEA2151383	47666326	34753026	72.90896722352798	34752923	72.90875113806757
SAMEA2151391	37796864	20240399	53.550471806338216	20239146	53.547156716493724
SAMEA2151439	38054007	29548667	77.64929196549525	29547978	77.64748138087009
SAMEA2151606	27273185	14802805	54.27604073378301	14802728	54.2757584051881
SAMEA2151633	36776581	27663114	75.21937398150197	27662631	75.21806064571363
SAMEA2151677	27668436	13878694	50.16074634648666	13878552	50.16023312629597
SAMEA2151703	44291562	36919966	83.35665831789811	36919617	83.35587035742836
SAMEA2151838	31130561	24085718	77.37000949003135	24083233	77.36202698049675
SAMEA2152063	44361848	33851938	76.30867406605785	33851847	76.30846893483788
SAMEA2152064	49448776	41896277	84.72662093799855	41895634	84.72532060247559
SAMEA2152065	28389755	16860996	59.391128947748925	16860267	59.38856112002375
SAMEA2152125	33090647	17339278	52.399332052951394	17338727	52.39766692987297
SAMEA2152204	28796483	22112566	76.78912039362584	22112197	76.78783898714298
SAMEA2152373	46538391	32887203	70.66682429996344	32887038	70.66646975397151
SAMEA2152443	46710328	37696696	80.703128438747	37691366	80.69171768607578
SAMEA2152521	42454494	33865454	79.76883201104692	33864528	79.76665085208647
SAMEA2152531	47217787	36069696	76.39006038127116	36068692	76.38793406391537
SAMEA2152591	57841994	46514090	80.41577888895047	46513115	80.41409326241416
SAMEA2152938	35509452	27621262	77.78566112481826	27543915	77.56784024715448
SAMEA2153005	44486812	33808498	75.99667514948025	33808369	75.99638517590337
SAMEA2153010	30645686	20321649	66.31161397398641	20321349	66.31063504337935
