Sample	input_raw_reads	fastp	fastp(%)[reference: raw reads]	bowtie	bowtie(%)[reference: raw reads]
HD-51	19275547	10461747	54.27470877998949	10460542	54.26845733612644
HD-52	55435936	32270470	58.21218568402994	32214851	58.111855457802676
HD-53	36367015	21246119	58.42139917174946	21225662	58.36514764821914
HD-54	19672485	8521558	43.317140666265594	8515819	43.287967941009995
HD-55	47601972	16826693	35.34873093072699	16748643	35.184767135277504
HD-56	14073407	8388482	59.605197234756304	8371294	59.48306618290795
HD-57	15093977	6877595	45.56516152104909	6872375	45.5305781902278
HD-58	25709614	15667594	60.94060377569262	14344086	55.79269295913972
HD-59	24847756	9791356	39.4053933884412	9422704	37.92175035846295
HD-5	15829129	8301322	52.44332774090097	8300463	52.43790103675319
HD-60	46932767	28224767	60.138723548943965	28215482	60.11893992953793
HD-61	19762653	12555457	63.53123237047171	12553572	63.52169417739613
HD-62	27806743	16776778	60.33348817587159	16775708	60.329640188352876
HD-63	22619179	13298201	58.79170503933852	13283343	58.72601742087986
HD-64	15680877	8366664	53.35584227846441	8342797	53.203637781228686
HD-65	30597676	13644986	44.594844392757146	13639741	44.577702567998955
HD-66	22257705	9888521	44.42740614991528	9882683	44.4011770306058
HD-67	26199668	10953618	41.808232073780474	10950840	41.79762888598436
HD-68	26045647	11263960	43.24699632149664	11258930	43.22768407327336
HD-69	24929119	9866553	39.578426337489105	9863921	39.56786840321152
HD-6	35724891	17989653	50.356075264162456	17980408	50.33019694867649
HD-70	18043810	7030659	38.9643816910065	7028071	38.9500388221778
HD-71	24701355	11417239	46.22110406493895	11413188	46.20470415489353
HD-72	23176995	7604395	32.81009897961319	7602380	32.80140501389416
HD-73	17852061	7497572	41.9983552599333	7417333	41.548888949012664
HD-74	26103209	10468057	40.10256746593876	10466480	40.09652606313653
HD-75	39747759	17789435	44.755818812326	17783263	44.74029089287776
HD-76	16221828	5684879	35.04462628995943	5682157	35.027846430131056
HD-77	21520113	9237058	42.92290658510947	9231752	42.898250580747415
HD-78	17432551	5597659	32.11038361511175	5597079	32.10705650595831
HD-79	31118225	13677627	43.95375057542646	13672439	43.93707867334978
HD-7	27389267	14597592	53.296760369673265	14594780	53.286493574289516
HD-80	18294564	7222789	39.48052000583343	7222135	39.47694517344059
HD-81	24095872	9790927	40.63321302503599	9776841	40.574754879175984
HD-82	17827900	6355179	35.647378547108744	6258178	35.103281934495925
HD-83	23794687	9292927	39.05463013655107	9289105	39.03856772732502
HD-8	49074174	25015143	50.97414986546691	24952069	50.8456219762354
HD-9	35292286	17687296	50.1166062181407	17679230	50.093751365383355
HV10	9355215	5295421	56.6039476377614	5284238	56.48441003226543
HV11	10081746	5312441	52.69366040366421	5312202	52.69128978254361
HV12	13941930	7351848	52.73192448965101	7351027	52.72603577840371
HV13	11093076	6331820	57.079028395730816	6331049	57.07207811431203
HV14	9921784	5881257	59.276204763175656	5867845	59.141027460384144
HV15	12212056	6524571	53.42729348768135	6505151	53.26827030599925
HV16	10335978	6010942	58.15552238985029	6010422	58.150491419389624
HV17	11378127	6300537	55.37411385898575	6299839	55.367979281651536
HV18	8097715	4420637	54.591165532498984	4409997	54.45977044141465
HV19	7946705	4416128	55.5718124681865	4413828	55.54286965478145
HV1	8490157	4815792	56.722060616782464	4814844	56.710894745527085
HV20	8748825	3936080	44.98981291773467	3935595	44.98426931616532
HV21	8976047	5588072	62.255378119120806	5586741	62.240549765392274
HV22	9837146	4651057	47.28055271315481	4636562	47.133203065197975
HV23	9755393	6095347	62.48181903076585	6094722	62.475412318089084
HV24	7607767	4877895	64.11730275125407	4876309	64.09645563540523
HV25	11526322	4200041	36.43869223851286	4199070	36.43026804213868
HV26	13839413	5174571	37.39010462365709	5173596	37.38305952716347
HV27	10161357	3375855	33.22248199723718	3334802	32.81847099752523
HV28	9382181	2965291	31.605561649258313	2964575	31.59793016144114
HV29	13816385	5143292	37.22603271405654	5138623	37.19223950403814
HV2	8643983	4160025	48.126251520855604	4157754	48.09997891018527
HV30	11102001	5083247	45.78676402569231	5058727	45.56590293947911
HV31	13486867	5220126	38.70525304357194	5219518	38.70074495433224
HV3	12360563	8106349	65.58236060930234	8054350	65.16167588806432
HV4	10481592	4470528	42.65123084355888	4469299	42.63950552549651
HV5	8186548	5131883	62.686775915807246	5131731	62.684919211369674
