Sample	input_raw_reads	fastp	fastp(%)[reference: raw reads]	bowtie	bowtie(%)[reference: raw reads]
SRR6028197	15205993	9918387	65.2268286589373	9904418	65.13496356337926
SRR6028198	9554624	7154105	74.87584022144671	7085359	74.15633519435197
SRR6028199	9866119	7081033	71.77121013845465	7079990	71.76063860571719
SRR6028200	24262157	15341376	63.23170689234268	15267047	62.925349135280925
SRR6028201	4339431	2873179	66.21096175973301	2872075	66.18552063623088
SRR6028202	12414894	9412252	75.81419543332387	9411818	75.81069963223206
SRR6028203	9885119	7004594	70.8599866121996	6999240	70.80582439118841
SRR6028204	12582827	7846711	62.36047749841907	7738581	61.5011316614303
SRR6028205	10312334	6583388	63.83994156899884	6582179	63.828217743917136
SRR6028206	15500863	10477809	67.59500422653886	10468287	67.53357538867351
SRR6028207	20636127	14651016	70.99692689427624	14650409	70.99398545085519
SRR6028208	12367071	8504303	68.76570046375573	8502853	68.75397577971373
SRR6028209	17223626	12471759	72.41076298335786	12423182	72.12872597210367
SRR6028210	20471690	13222060	64.58704679486648	13219223	64.57318863269226
SRR6028211	11446532	7747724	67.68621273238043	7746494	67.67546711964812
SRR6028212	10514857	7021549	66.77740838510691	7019452	66.75746517522776
SRR6028213	10154452	6476626	63.78114742184019	6474047	63.755749694813666
SRR6028214	11501184	8786522	76.39667359464903	8782825	76.3645290780497
SRR6028215	6944138	4275683	61.57255227358674	4274309	61.55276580044924
SRR6028216	3866238	2389992	61.81699109056401	2389799	61.81199915783767
SRR6028217	13468307	9242281	68.62244081605803	9240598	68.60994481340528
SRR6028218	14125962	9735811	68.92140160082548	9729080	68.87375174873046
SRR6028219	15686645	11701132	74.59295470765099	11692775	74.53968009093084
SRR6028220	7729207	5777820	74.75307622114403	5777276	74.74603798293926
SRR6028221	35836652	23803809	66.4230827143116	23800913	66.41500160227021
SRR6028222	12217151	9300576	76.12720838107019	9300165	76.12384425796162
SRR6028223	2251758	1691738	75.12965425236638	1691508	75.11944001087151
SRR6028224	13705671	10008798	73.02669092231967	10007077	73.01413407632505
SRR6028225	11363291	7989364	70.3085400171482	7989232	70.30737838184378
SRR6028226	14793272	10284464	69.52122559498669	10283145	69.5123093795612
SRR6028227	14083897	10202246	72.43908415405197	10201857	72.4363221344206
SRR6028228	4266463	2943943	69.00195782783068	2943698	68.99621536621787
SRR6028229	11031512	7078876	64.16958980781601	7077509	64.15719803414073
SRR6028230	11128243	7586782	68.17591959485428	7584175	68.15249271605589
SRR6028231	13492457	9690466	71.82135914904157	9683244	71.76783294547464
SRR6028232	17687649	12315578	69.62812299135967	12314788	69.6236565978893
SRR6028233	9588182	7177255	74.85522281491946	7172940	74.81021949729364
SRR6028234	13595617	10214578	75.13140448131188	10207686	75.08071167347535
SRR6028235	14589178	10088930	69.15351913589647	10088370	69.14968067426418
