Sample	input_raw_reads	fastp	fastp(%)[reference: raw reads]	bowtie	bowtie(%)[reference: raw reads]
DRR127776	27535102	26313803	95.56457426596785	26313707	95.56422562008305
DRR127777	26296274	25616022	97.41312400380373	25615967	97.41291484869681
DRR162775	20289277	19664179	96.91907207930574	19664146	96.91890943181465
DRR162776	15380183	14919211	97.00281849702309	14918710	96.99956105853877
DRR171467	34880326	34120429	97.82141657735653	34119218	97.81794470613606
DRR171469	23774228	23187923	97.53386313953075	23187893	97.53373695246803
DRR171474	17141737	16650422	97.13380855160712	16650395	97.13365104131513
DRR171477	20276736	19592049	96.62328789012196	19591501	96.6205852855213
DRR171479	15504305	14817346	95.56923706028745	14815451	95.55701464851214
DRR171487	16949805	16446797	97.03236703903083	16446657	97.03154107082648
DRR171488	21070466	20169968	95.72625493902223	20169567	95.72435180123686
DRR171497	25544444	25127985	98.36966895814996	25127484	98.36770767059953
DRR171499	27267214	26976862	98.93516073919396	26976815	98.93498837101583
DRR171500	27662531	27321347	98.76662045132457	27321340	98.76659514633711
DRR171503	27837953	27501755	98.79230344271363	27501704	98.79212023958802
DRR171506	21840066	21726775	99.48126988260933	21726773	99.48126072512784
DRR171509	23147731	22686879	98.00908348209163	22686809	98.00878107664202
DRR171513	14818495	14715281	99.303478524641	14709676	99.26565417068332
DRR171514	16215152	16107309	99.33492451997982	16107291	99.3348135126948
DRR171515	20216116	19948477	98.6761106831797	19947726	98.67239582519214
DRR171517	11533656	11468989	99.43931915430805	11468978	99.43922378125374
DRR171518	8894561	8835824	99.33963014026213	8835212	99.33274953086499
DRR171523	13639035	13531449	99.2111905277756	13531407	99.21088258810099
DRR171525	14240414	14127133	99.20451048684399	14119299	99.14949804127886
DRR171527	18909174	18681393	98.7953942356234	18681218	98.79446875892094
DRR171530	12507088	12406332	99.19440880243266	12406124	99.1927457454525
DRR171538	24072575	23808195	98.90173776590166	23808181	98.90167960843408
DRR171539	14349034	14218634	99.09122802273659	14218603	99.09101198031868
DRR171543	11670795	11588647	99.29612335749192	11588623	99.29591771597394
DRR171545	11484005	11381866	99.11059774007413	11381852	99.1104758313846
DRR171546	27061733	26745589	98.83176735207608	26744901	98.82922501674227
DRR171552	19962864	19822430	99.29652378536467	19820033	99.28451649021905
DRR171555	18591611	18434713	99.1560817403075	18434702	99.1560225738372
DRR171560	8080183	8016932	99.21720832312832	8011475	99.14967272399647
DRR171563	17201140	17091090	99.36021682283848	17091069	99.3600947379069
DRR171567	20495199	20309051	99.09174826748449	20308608	99.08958678566624
DRR171568	12913421	12834413	99.3881714225843	12833802	99.38343991108167
DRR171569	16430061	16323391	99.35076321384321	16323370	99.35063539934515
DRR171571	16526464	16426260	99.39367550130505	16426173	99.39314907290513
DRR171572	22382978	22165449	99.02814987353335	22165435	99.02808732600282
DRR171576	361135	357470	98.98514405970067	343827	95.20733243800795
DRR171578	21105512	20941860	99.22460066356126	20941834	99.22447747299378
DRR171580	23370039	23183891	99.20347586925293	23183770	99.20295811230781
DRR171581	30350423	29914698	98.56435279336964	29914589	98.56399365504724
DRR171585	19480860	19346032	99.30789503132819	19345989	99.3076743018532
DRR171586	17427942	17314369	99.34832810437399	17314355	99.34824777360403
DRR171587	18525569	18378978	99.20870986472804	18378958	99.20860190583079
DRR171588	27162358	26809423	98.70064668170562	26809378	98.7004810112583
DRR171589	9450956	9400685	99.46808555663576	9399011	99.45037306278857
DRR171591	21320751	21200517	99.43607052115566	21200487	99.43592981316652
DRR171592	20011689	19828123	99.0827061124126	19828116	99.0826711328564
DRR171594	25328303	25163232	99.34827453698733	25163103	99.34776522532916
DRR171598	21562990	21445197	99.45372603706629	21445170	99.45360082252044
DRR171599	19786293	19651713	99.31983216866342	19647701	99.29955550541983
DRR171601	24390499	24230300	99.34319096956565	24230279	99.34310487046616
DRR171604	21168757	21049519	99.43672649272699	21049487	99.4365753265532
