Sample	input_raw_reads	fastp	fastp(%)[reference: raw reads]	bowtie	bowtie(%)[reference: raw reads]
SRR7658640	72727356	68151360	93.70801270432545	68151353	93.70800307933648
SRR7658641	54147939	50888789	93.98102668321319	50888759	93.98097127944241
SRR7658642	55168550	52623905	95.38750791891395	52623740	95.38720883546875
SRR7658643	52664631	49762959	94.49028324151745	49762950	94.49026615224932
SRR7658644	53058612	50943341	96.01333144560962	50943327	96.01330505969511
SRR7658645	57990337	53135963	91.62899501687669	53135938	91.62895190624603
SRR7658646	61281559	58528544	95.50759633905528	58528539	95.50758817999392
SRR7658647	58282264	54493712	93.49964853801835	54493690	93.49961079068582
SRR7658648	58217835	55695296	95.66706834769792	55695230	95.66695498037672
SRR7658649	33699741	31500065	93.47272134821452	31500057	93.47269760915967
SRR7658650	33591222	31212025	92.91720616773037	31212014	92.91717342108007
SRR7658651	33153828	31707397	95.63721269230207	31707395	95.63720665981617
SRR7658652	32613986	30770055	94.3461955248279	30770023	94.34609740741287
SRR7658653	33419984	30923195	92.52905387387379	30923193	92.52904788943047
SRR7658654	33289904	31407520	94.34548084007692	31407491	94.3453937265785
SRR7658655	29365758	28186495	95.98422421106923	28186488	95.98420037378229
SRR7658656	28643600	26706117	93.23589562764457	26705503	93.23375204234104
SRR7658657	30279454	29169146	96.33313070968849	29169140	96.33311089427174
SRR7658658	30050475	28376583	94.42973197595046	28376559	94.42965211032438
SRR7658659	42761169	40651875	95.06726768858915	40651864	95.06724196431581
SRR7658660	41574542	38798624	93.32303408177052	38798618	93.32301964986168
SRR7658661	41383488	39040272	94.33779965574675	39040265	94.33778274078783
SRR7658662	40986264	37682260	91.9387529441571	37682254	91.93873830510631
SRR7658663	45128161	42480572	94.13317772909026	42480538	94.1331023881075
SRR7658664	44524791	42266917	94.92895092983143	42266916	94.92894868389163
SRR7658665	43312828	41681801	96.23430961377078	41665299	96.19621004659405
SRR7658666	42794437	39378179	92.01705118821869	39378147	92.01697641214442
SRR7658667	109469931	102303982	93.453956776496	102303979	93.45395403601744
SRR7658668	82422289	78032126	94.67357306711052	78032042	94.67347115293049
SRR7658669	48839507	45707976	93.58811914297169	45707129	93.5863848912316
SRR7658670	46480089	44643078	96.04774638017582	44643072	96.04773347142257
SRR7658671	28582987	27259072	95.36817128314826	27259067	95.36815379022492
SRR7658672	28735787	27523245	95.78037657364317	27523152	95.7800529353868
SRR7658673	28159068	26897836	95.52104494367498	26897818	95.52098102110482
SRR7658674	28501196	27004279	94.74788005387563	27004206	94.74762392427321
SRR7658675	26837874	24701648	92.04025624384406	24701623	92.04016309190511
SRR7658676	27195367	25752253	94.69352996780664	25752243	94.69349319683754
SRR7658677	26066649	24740405	94.91210396856151	24740011	94.91059245858568
SRR7658678	26210830	24805525	94.63845669900572	24805506	94.63838420988576
SRR7658679	25663654	24321173	94.7689405413586	24321166	94.76891326542977
SRR7658680	25925089	25133803	96.94779832771259	25133732	96.94752446172895
SRR7658681	7883819	7463674	94.67079343145753	7463672	94.67076806304154
SRR7658682	7936966	7733405	97.43527942541267	7733382	97.43498964213782
SRR7658683	6698513	6526682	97.43478888523468	6526681	97.43477395654827
