Sample	input_raw_reads	fastp	fastp(%)[reference: raw reads]	bowtie	bowtie(%)[reference: raw reads]
SRR5898966	3677879	3099864	84.28401260617872	3099638	84.27786776019548
SRR5898967	4911510	4306585	87.6835229898748	4305767	87.66686823400542
SRR5898968	3221798	2728316	84.6830248203022	2728101	84.67635152793565
SRR5898969	5482332	4657563	84.95587279281882	4657138	84.94812061728476
SRR5898970	3953595	3249794	82.19845482402725	3225259	81.57788038481432
SRR5898971	5173150	4442764	85.88121357393464	4438622	85.80114630350947
SRR5898972	6216249	5188408	83.46525372455318	5187869	83.45658290071714
SRR5898973	3745782	3184057	85.00379893971406	3183782	84.99645734855899
SRR5898974	4280619	3583238	83.70840759245334	3582365	83.68801334573341
SRR5898976	4366008	3694846	84.62755908830218	3692279	84.568763960121
SRR5898977	7192358	6157548	85.61236801616381	6156929	85.60376165925
SRR5898978	5552421	4780726	86.10164827198801	4780488	86.09736185350498
SRR5898979	5498126	4696163	85.41388465815444	4696079	85.41235686486633
SRR5898980	2817611	2365028	83.93734976190824	2363321	83.87676652312899
SRR5898981	3355264	2904220	86.55712337389845	2903771	86.54374141647274
SRR5898982	2760663	2382378	86.29731336276829	2381945	86.28162872469403
SRR5898983	4825692	4210875	87.25950599416622	4210660	87.25505067459754
SRR5898984	3676295	3076133	83.6748139091123	3075551	83.65898275301629
SRR5898985	5071197	4396817	86.70175897327593	4370570	86.18418886113082
SRR5898986	4621466	3938067	85.21250616146479	3938034	85.2117921023329
SRR5898987	3352289	2891019	86.24014814951813	2882543	85.98730598704348
SRR5898988	5054915	4373646	86.5226418248378	4372588	86.50171170039457
SRR5898989	3872683	3342461	86.30866507793175	3337604	86.18324815121713
SRR5898990	7774333	6559121	84.36892271015404	6557595	84.34929401660567
SRR5898991	3867895	3355864	86.76202430520993	3346014	86.5073638245092
SRR5898992	3798982	3274599	86.19674955027425	3274531	86.194959597071
SRR5898993	3259188	2787436	85.5254744433276	2787135	85.51623901413481
SRR5898994	4522927	3940261	87.11750156480527	3938522	87.07905301146802
SRR5898995	2413085	2068538	85.72172136497471	2068280	85.71102965705725
SRR5898996	3091962	2639290	85.35971658125165	2638951	85.34875266901729
SRR5898997	6702847	5751318	85.80410682207128	5743486	85.6872609504588
SRR5898998	4555676	3849686	84.5030682603416	3757753	82.48508015056383
SRR5899000	4312759	3662302	84.91784493406657	3659782	84.8594136607216
SRR5899001	3374683	2870911	85.07202009788772	2869982	85.04449158632085
SRR5899004	7584975	6392497	84.27841884778789	6391987	84.27169502865863
