Sample	input_raw_reads	fastp	fastp(%)[reference: raw reads]	bowtie	bowtie(%)[reference: raw reads]
BEN38	24697341	23769541	96.24332028294059	23736024	96.10760931713256
BEN39	25346798	24270550	95.75390942871759	24040426	94.84600776792398
BEN40	26896365	25671117	95.44455914395867	25339865	94.2129726451883
BEN41	23907964	22957521	96.02457574388184	22948428	95.98654239231747
BEN42	22343395	21538722	96.39860907440432	21538160	96.39609378968595
BEN43	26469263	25409075	95.99464480745081	25403475	95.9734881927011
BEN44	25759818	24764276	96.13529101797226	24763149	96.1309159870617
BEN45	24095373	23094174	95.84484954850045	23085315	95.80808315355816
BEN46	26289828	25273487	96.1340903409486	25234238	95.98479685755267
BEN47	23738087	22800891	96.05193122765115	22749334	95.83474017935818
BEN49	21767277	20827968	95.68476571506854	20792911	95.52371203802846
BEN50	21506470	20752958	96.49634737825407	20730996	96.3942292714704
BEN51	21308721	20563177	96.50122595344882	20559095	96.48206947756273
BEN52	23369473	22530902	96.4116820263769	22528486	96.40134375302344
BEN53	19664010	18953201	96.38522864868357	18951609	96.37713263978202
BEN54	21590562	20878105	96.7001461101383	20872316	96.67333346857761
BEN55	20914369	20068220	95.9542217123548	20048394	95.8594256417681
BEN56	13763085	13196797	95.88545736657153	13143566	95.49869088216776
BEN57	20112321	19280739	95.86531062227974	19240385	95.66466744439889
BEN58	18448212	17598549	95.39433415010625	17472681	94.71205664809142
BEN60	24234506	23276225	96.0457993243188	23261044	95.98315723869099
BEN61	22422202	21527750	96.01086458858947	21506585	95.91647154012794
BEN62	19125873	18243893	95.38855036839364	18121140	94.74673391379311
BEN63	21772496	20807864	95.56949281331823	20806550	95.56345767614334
BEN64	21949976	20964847	95.51193586726473	20964206	95.5090155907232
BEN65	20656762	19723750	95.48326112291946	19689261	95.31629884683765
BEN66	18956619	18182090	95.9142028438721	18063369	95.28792555254711
BEN69	22097067	21209881	95.98505086670552	21207335	95.97352897558757
BEN70	17520368	16805068	95.91732319777758	16804370	95.91333926319355
BEN71	20702384	19870917	95.98371375972931	19869712	95.97789317404218
BEN72	19936391	18841083	94.50598656497056	18782691	94.21309503811398
BEN73	23291470	22268020	95.60590207487978	22155943	95.12470874530462
BEN74	25608905	24540131	95.82655330245476	24538232	95.81913791315951
BEN75	20929611	20162442	96.33452814770422	20131067	96.18462091818142
BEN76	20189157	19383166	96.00780260414044	19374235	95.96356598742582
BEN77	22916294	21998718	95.99596688714152	21883515	95.49325471212754
BEN78	21577936	20682682	95.85106749783668	20675820	95.81926649518286
BEN80	21131801	20243801	95.79780256306597	20239999	95.77981072223801
BEN81	23060711	22124521	95.94032465000754	22110035	95.8775078530753
BEN82	22598489	21714046	96.08627373272611	21709560	96.06642284800546
BEY01	26088227	24872738	95.34085240825296	24835205	95.19698291493707
BEY02	25923297	24623001	94.98406394834731	24622050	94.98039543349752
BEY03	26415036	25164738	95.26671854620982	25164453	95.2656396152555
BEY04	28094501	26598932	94.676648643804	26572542	94.58271567094215
BEY05	25848593	24711159	95.59962896239652	24669358	95.43791416422549
BEY06	26534521	25499220	96.09828645484122	25276226	95.25789442364533
BEY07	27177494	25867898	95.1813217215686	25854547	95.13219651524898
BEY08	24722913	23742707	96.03523257959125	23741371	96.02982868564072
BEY09	22838785	21822376	95.54963628756958	21807001	95.48231659433722
BEY10	21861358	20738929	94.8656940707892	20738281	94.86272993653917
BEY11	25634513	24532230	95.70000413114929	24531712	95.69798341790226
BEY12	27993500	26637983	95.15774376194473	26637748	95.15690428135103
BEY13	20073531	19367593	96.48323954564844	19365213	96.47138313633012
BEY14	21464285	20662477	96.26445511695358	20660807	96.2566747506381
