Sample	input_raw_reads	fastp	fastp(%)[reference: raw reads]	bowtie	bowtie(%)[reference: raw reads]
SRR9224176	9718408	7752009	79.76624360697761	7752003	79.76618186847064
SRR9224177	5856927	5021884	85.74264285691115	5021881	85.74259163551125
SRR9224178	3578540	3070243	85.79596707036949	3070238	85.7958273485835
SRR9224179	5784953	4937867	85.35708068846886	4937867	85.35708068846886
SRR9224180	3201658	2661623	83.13264564797365	2661622	83.13261441415666
SRR9224181	302974	280145	92.46503000257448	280145	92.46503000257448
SRR9224182	5195974	4473548	86.09642773424193	4473545	86.09636999723247
SRR9224183	9477557	8000989	84.42037330928213	8000987	84.4203522067976
SRR9224184	6647595	5974330	89.87205147124638	5974330	89.87205147124638
SRR9224185	10442514	10037541	96.12188214447211	10037540	96.12187256823404
SRR9224186	5084630	4870143	95.78165962911756	4870142	95.78163996200314
SRR9224187	8880300	8225878	92.63063184802314	8225878	92.63063184802314
SRR9224188	21891585	19660211	89.80716106211588	19660205	89.80713365432426
SRR9224189	22449285	20133641	89.68499887635619	20133637	89.68498105841678
SRR9224190	13465402	12935828	96.06715046457582	12935828	96.06715046457582
SRR9224191	5133961	4936704	96.15780096498591	4936702	96.15776200871024
SRR9224192	9230119	8843230	95.80840723721981	8843217	95.80826639396524
SRR9224193	8597282	8261296	96.09195092123302	8261292	96.09190439490062
SRR9224194	10222086	9836736	96.23022150273437	9836736	96.23022150273437
SRR9224195	10065909	9680807	96.17419549491258	9680807	96.17419549491258
SRR9224196	9938164	9543259	96.0263787154247	9543238	96.026167408789
SRR9224197	6441836	6198597	96.22407338528953	6198595	96.22404233824021
SRR9224198	5098147	4673055	91.66183321116476	4673055	91.66183321116476
SRR9224199	6999474	6419932	91.72020640408121	6419928	91.72014925692987
SRR9224200	10640589	10256561	96.39091407439945	10256552	96.3908294926155
SRR9224201	11862170	11410900	96.19572135621054	11410900	96.19572135621054
SRR9224202	8948310	7994576	89.34174162495488	7994576	89.34174162495488
SRR9224203	9793481	9103496	92.95465013920995	9103492	92.95460929571416
SRR9224204	5273304	4956659	93.99532058079716	4956659	93.99532058079716
SRR9224205	9325032	8726110	93.57726600830968	8726110	93.57726600830968
SRR9224206	8414675	8108635	96.36302055634948	8108633	96.36299678834894
SRR9224207	6513526	5922920	90.93262236152891	5922917	90.93257630352592
SRR9224208	10475440	9199692	87.82153303345731	9199692	87.82153303345731
SRR9224209	8518387	7709284	90.50168770214361	7709281	90.50165248420858
SRR9224210	11347203	10118010	89.16743623957375	10118009	89.16742742682932
SRR9224211	4597716	4076692	88.66776460312033	4076690	88.66772110326083
SRR9224212	6914258	6256072	90.48074283603533	6256062	90.48059820735645
SRR9224213	5040623	4569107	90.64568010739941	4569105	90.64564042976434
SRR9224214	7683939	6798768	88.48024431219457	6798767	88.48023129803607
SRR9224215	8951364	8544135	95.4506486385762	8544134	95.4506374670944
SRR9224216	7579793	6915817	91.24018294430995	6915816	91.24016975133755
SRR9224217	10963947	9866116	89.98689979074142	9866115	89.98689066993848
SRR9224218	8119997	7502548	92.39594546648232	7502542	92.3958715748294
SRR9224219	8528162	8013849	93.96923979633594	8013846	93.9692046187678
SRR9224220	8139768	7617572	93.58463287897149	7617569	93.5845960228842
SRR9224221	24002931	21795241	90.80241492174434	21795236	90.80239409095498
SRR9224222	20896021	18914863	90.51897009483288	18914858	90.51894616683244
SRR9224223	9343344	8043553	86.08858883928495	8043553	86.08858883928495
SRR9224224	10349775	8487457	82.00619820237638	8487455	82.0061788782848
SRR9224225	23833291	21196101	88.93484747868014	21196093	88.93481391218695
SRR9224226	19380613	17551719	90.56328094472553	17551715	90.56326030554348
SRR9224227	25327583	22869008	90.29289529916849	22868998	90.29285581652225
SRR9224228	22024908	19919884	90.44252988480133	19919876	90.44249356228866
SRR9224229	3456798	3124449	90.38564012129143	3124449	90.38564012129143
SRR9224230	4728464	3895204	82.37778695153438	3895204	82.37778695153438
SRR9224231	5363889	4904163	91.42924098541188	4904160	91.42918505584288
SRR9224232	6804078	6500889	95.54401051839794	6500883	95.54392233598733
SRR9224233	11383	8536	74.98901871211456	8535	74.98023368180621
SRR9224234	6721564	6199590	92.23433712748998	6199589	92.23432225000015
SRR9224235	10723184	9891070	92.24004735906797	9891065	92.24000073112613
SRR9224236	11221562	10206504	90.95439654479475	10206504	90.95439654479475
SRR9224237	7506252	6883233	91.69999888093285	6883232	91.69998555870494
SRR9224238	7957075	6981003	87.7332813879472	6981000	87.73324368565082
SRR9224239	381953	336543	88.11110267493645	336542	88.11084086261923
SRR9224240	5661954	5189125	91.64901375037664	5189124	91.64899608862947
SRR9224241	6877683	6276396	91.25741910466068	6276390	91.2573318659787
SRR9224242	7154619	6583689	92.02012014895551	6583685	92.02006424101688
SRR9224243	8660882	7448020	85.99609139115393	7448019	85.99607984498576
SRR9224244	24917	14306	57.41461652686921	14306	57.41461652686921
SRR9224245	4627750	3632200	78.48738587866674	3632200	78.48738587866674
SRR9224246	10582407	9477731	89.56120285299932	9477730	89.56119340335333
SRR9224247	6074633	5381998	88.59791200554832	5381996	88.59787908174864
SRR9224248	7718276	6656737	86.24642342409108	6656731	86.24634568652377
SRR9224249	8234732	7648669	92.88303493058426	7648663	92.88296206846805
SRR9224250	8390678	7833567	93.36035776846639	7833564	93.36032201450229
SRR9224251	7110088	6602141	92.855967464819	6602132	92.8558408841072
SRR9224252	384366	322186	83.8227106455826	322186	83.8227106455826
SRR9224253	8208258	7500173	91.37350458526036	7500167	91.3734314881428
SRR9224254	3170664	2890521	91.1645320980085	2890521	91.1645320980085
SRR9224255	6195928	5721634	92.34506921319938	5721633	92.34505307356703
SRR9224256	12675489	11557837	91.18257291691074	11557831	91.18252558145883
SRR9224257	6965418	6429490	92.30587453617285	6429482	92.30575968305132
SRR9224258	15173944	13847948	91.26136224043005	13847941	91.261316108719
SRR9224259	4584052	4061772	88.6065864872388	4061770	88.60654285771628
SRR9224260	7153717	6246412	87.31701295983612	6246409	87.31697102359514
SRR9224261	4353623	3966881	91.1167779111788	3966880	91.11675494180365
SRR9224262	8989665	8640023	96.11062258715981	8640022	96.11061146327478
SRR9224263	11442626	10989571	96.04063787455782	10989571	96.04063787455782
SRR9224264	8508534	7761531	91.22054398560316	7761529	91.22052047979123
SRR9224265	7715020	7185599	93.13778836607034	7185597	93.13776244261194
SRR9224266	8125740	7605079	93.59244819548742	7605075	93.59239896920157
SRR9224267	8392427	7820662	93.18713168431492	7820662	93.18713168431492
SRR9224268	8068685	7565389	93.7623540886774	7565388	93.76234169508415
SRR9224269	7760722	7192223	92.67466351713153	7192223	92.67466351713153
SRR9224270	8587667	7936465	92.41700918305285	7936456	92.41690438159746
SRR9224271	8843804	8029031	90.78707533545519	8029030	90.78706402810374
SRR9224272	8429032	7762068	92.08730017871567	7762067	92.08728831495716
SRR9224273	9461166	8748277	92.46510419540256	8748275	92.46508305635902
SRR9224274	5689500	5232753	91.97210651199578	5232753	91.97210651199578
SRR9224275	10060637	9245609	91.89884298578708	9245601	91.89876346795933
SRR9224276	8685615	7893081	90.87532661763157	7893081	90.87532661763157
SRR9224277	9955549	8881018	89.20671275888452	8881018	89.20671275888452
SRR9224278	8221982	7392642	89.91313773248348	7392642	89.91313773248348
SRR9224279	5733845	5355293	93.39793803285579	5355290	93.39788571194373
SRR9224280	6222869	5817599	93.4874091034216	5817598	93.48739303366341
SRR9224281	7124718	6010861	84.36630053287723	6010859	84.36627246159077
SRR9224282	6615839	6008862	90.82539644631619	6008862	90.82539644631619
SRR9224283	9299786	8571639	92.17028219789144	8571637	92.17026069202022
SRR9224284	6266180	5220824	83.31749167754518	5220819	83.3174118841144
SRR9224285	6274037	5398438	86.04408931601773	5398435	86.04404149991464
SRR9224286	9398306	7951964	84.61060961411556	7951960	84.61056705325406
SRR9224287	3382760	2787195	82.39411013491942	2787195	82.39411013491942
SRR9224288	8048897	7317170	90.90897796306749	7317166	90.90892826681718
SRR9224289	8571409	7407601	86.42220899737721	7407598	86.42217399729729
SRR9224290	4295010	3779824	88.00501046563338	3779822	88.00496389996763
SRR9224291	6792218	6231502	91.74472904138236	6231494	91.7446112595326
SRR9224292	8366969	7655403	91.49553440439423	7655400	91.49549854911618
SRR9224293	8879245	8121329	91.46418417331654	8121321	91.46409407556611
SRR9224294	7578406	7009525	92.49339504903801	7009522	92.49335546287702
SRR9224295	8069854	7452627	92.35144774614263	7452623	92.35139817895094
SRR9224296	6650960	6196236	93.16303210363617	6196231	93.16295692651889
SRR9224297	6852992	6382760	93.13829638207662	6382727	93.1378148405835
SRR9224298	5004691	4625025	92.4137973753025	4625021	92.41371745028813
SRR9224299	4522157	4117177	91.04453914359894	4117168	91.04434012352954
SRR9224300	7829184	7237516	92.44278841830771	7237516	92.44278841830771
SRR9224301	2522103	2294678	90.9827235445975	2294676	90.98264424569497
SRR9224302	4956059	4098780	82.70240527806469	4098778	82.70236492342
SRR9224303	3493791	3202690	91.66804768802713	3202687	91.66796182141404
SRR9224304	3219827	2614837	81.21048118423754	2614834	81.21038801152982
SRR9224305	6007029	5276950	87.84625477919285	5276947	87.8462048376993
SRR9224306	5452980	4661128	85.47854567594233	4661126	85.4785089987493
SRR9224307	6764845	5802546	85.77500297493881	5802546	85.77500297493881
SRR9224308	6315321	5163057	81.75446663756284	5163043	81.75424495445283
SRR9224309	5040419	4542170	90.1149289374554	4542170	90.1149289374554
SRR9224310	5768738	4704855	81.557786122372	4704855	81.557786122372
SRR9224311	8228360	7466540	90.74153294216588	7466536	90.7414843298057
SRR9224312	7643524	6470853	84.6579797486081	6470851	84.65795358266685
SRR9224313	16153742	14563416	90.15506128549038	14563389	90.15489414155556
SRR9224314	5326453	4937216	92.69237896213484	4937202	92.692116123056
SRR9224315	6399226	5298699	82.80218576434088	5298693	82.80209200300162
SRR9224316	8477575	6658609	78.54379347867757	6658607	78.54376988702548
SRR9224317	9201833	8374006	91.00367285518006	8374000	91.00360765078001
SRR9224318	7571660	6511367	85.99655821840916	6511367	85.99655821840916
SRR9224319	6880086	6438679	93.58428077788562	6438679	93.58428077788562
SRR9224320	17043076	14876470	87.28747087673611	14876468	87.28745914176525
SRR9224321	6739394	6235291	92.52005447374052	6235286	92.5199802830937
SRR9224322	2852251	2664448	93.41562155644787	2664447	93.41558649641985
SRR9224323	7043125	6489644	92.14154228414235	6489644	92.14154228414235
SRR9224324	10056094	9169742	91.18592169086725	9169742	91.18592169086725
SRR9224325	5019188	4628424	92.21459726154907	4628423	92.21457733800766
SRR9224326	17712223	16074239	90.7522392869602	16074238	90.75223364114149
SRR9224327	5702157	5167507	90.62372361897437	5167507	90.62372361897437
SRR9224328	9928522	8695320	87.5791985957225	8695316	87.57915830775215
SRR9224329	6845896	5601788	81.82695150496005	5601787	81.82693689766832
SRR9224330	4658320	4045759	86.85017345309038	4045754	86.85006611825723
SRR9224331	7367781	6370096	86.4588130401813	6370090	86.45873160453603
SRR9224332	11846960	10527765	88.86469609081148	10527762	88.86467076785944
SRR9224333	6281860	5513354	87.76626667897725	5513354	87.76626667897725
SRR9224334	6096103	5499996	90.22150708411587	5499994	90.22147427627125
SRR9224335	5417184	4488809	82.8624060028236	4488806	82.86235062349738
SRR9224336	5447658	4587409	84.20882882148622	4587407	84.20879210846202
SRR9224337	3630066	3244224	89.37093705734276	3244224	89.37093705734276
SRR9224338	5204119	4658260	89.51102002087192	4658259	89.51100080532363
SRR9224339	6322413	5773998	91.32585928821796	5773998	91.32585928821796
SRR9224340	5392899	4736303	87.82480443264375	4736301	87.82476734683887
SRR9224341	4579458	4103296	89.60221930193487	4103286	89.60200093548188
SRR9224342	6170527	5348843	86.68373057925199	5348838	86.6836495488959
SRR9224343	10539390	9398223	89.17236196781786	9398211	89.17224810923592
SRR9224344	8867319	7580006	85.48250040401163	7580005	85.48248912664583
SRR9224345	3650664	3222685	88.27668062577109	3222684	88.27665323349396
SRR9224346	5075100	4622194	91.07591968631161	4622191	91.07586057417588
SRR9224347	6340308	5680192	89.58858150108796	5680191	89.58856572898351
SRR9224348	4289601	3736448	87.10479133140822	3736443	87.10467477045067
SRR9224349	5184134	4555827	87.88019368326513	4555824	87.8801358143906
SRR9224350	7869802	6980526	88.70014772925671	6980524	88.70012231565674
SRR9224351	10076657	8838394	87.71156942227964	8838394	87.71156942227964
SRR9224352	6360668	5611887	88.22795027188968	5611884	88.22790310703216
SRR9224353	18582121	16651859	89.61226223852488	16651854	89.61223533093988
SRR9224354	8363743	7546237	90.2255963627768	7546237	90.2255963627768
SRR9224355	4626290	4039243	87.31063119692021	4039241	87.31058796573497
SRR9224356	4964708	4748376	95.64260375433963	4748376	95.64260375433963
SRR9224357	5898753	4853560	82.28111941625629	4853559	82.28110246352068
SRR9224358	22572660	20566024	91.11032549996322	20566024	91.11032549996322
SRR9224359	3965951	3040880	76.6746739937029	3040880	76.6746739937029
SRR9224360	6293056	5357320	85.13065830019629	5357316	85.1305947380732
SRR9224361	7400058	6631972	89.62054081197742	6631967	89.62047324493943
SRR9224362	4477227	3676146	82.10765279491078	3676139	82.1074964481363
SRR9224363	7389994	6401531	86.62430578428074	6401529	86.6242787206593
SRR9224364	5911123	4993582	84.47772106924522	4993582	84.47772106924522
SRR9224365	7052253	5806647	82.33747427949622	5806645	82.33744591976493
SRR9224366	10815760	9145406	84.55629562786157	9145406	84.55629562786157
SRR9224367	8481007	7641746	90.10422936804557	7641742	90.104182203835
SRR9224368	2589168	1939985	74.92696495553784	1939982	74.92684908820131
SRR9224369	8128719	7140647	87.84467761771566	7140644	87.84464071153154
SRR9224370	10711646	9463634	88.34901750860699	9463632	88.34899883734022
SRR9224371	11570942	9957178	86.05330490810515	9957175	86.05327898108901
SRR9224372	5146669	4546912	88.34669569774158	4546909	88.34663740761258
SRR9224373	29138553	26052423	89.4087740046666	26052422	89.40877057278719
SRR9224374	19955914	18206634	91.23427771837461	18206628	91.23424765209953
SRR9224375	31747921	28300199	89.14032197572874	28300191	89.14029677722834
SRR9224376	28232017	25063872	88.77818400293539	25063864	88.77815566631317
SRR9224377	4477653	4017875	89.73171882680504	4017866	89.73151782864818
SRR9224378	28872766	24739680	85.68517474217745	24739668	85.68513318052035
SRR9224379	10598013	10210771	96.34608864888163	10210771	96.34608864888163
SRR9224380	11960472	11514649	96.27253004730917	11514634	96.27240463419838
SRR9224381	10030498	9594005	95.6483416875214	9594003	95.64832174833194
SRR9224382	7441299	7145143	96.0201034792447	7145142	96.02009004073079
SRR9224383	8797732	8445227	95.99322870939919	8445226	95.99321734283336
SRR9224384	6577830	6306207	95.87062906764085	6306207	95.87062906764085
SRR9224385	7368830	7044131	95.59361526863832	7044131	95.59361526863832
SRR9224386	9628678	9270481	96.27989429078426	9270474	96.27982159129218
SRR9224387	7208547	6947569	96.37960326817596	6947569	96.37960326817596
SRR9224388	10043324	9198976	91.59294273489535	9198971	91.5928929505809
SRR9224389	6314957	5902336	93.46597292744828	5902336	93.46597292744828
SRR9224390	13799820	13284285	96.26419040248351	13284263	96.26403098011423
SRR9224391	7600396	7316541	96.26526038906394	7316541	96.26526038906394
SRR9224392	11463974	10899578	95.07678576381977	10899578	95.07678576381977
SRR9224393	10437238	10025767	96.0576639145337	10025767	96.0576639145337
SRR9224394	7434237	7142706	96.0785350265266	7142705	96.07852157524707
SRR9224395	7289875	6984608	95.8124522025412	6984607	95.81243848488485
SRR9224396	7953992	7638973	96.03948558157967	7638972	96.03947300927635
SRR9224397	6789454	6513469	95.9350928660832	6513468	95.93507813735832
SRR9224398	10264543	9878430	96.23838099757583	9878430	96.23838099757583
SRR9224399	10168227	9744142	95.82931222916247	9744130	95.82919421448793
